/usr/bin/python3.6 /home/yigong/Projects/APTProject/Data/TreeBuilder_V1.py
								20244, 2019-12-30 18:26:32.912010957
								20245, 2019-12-30 18:26:32.912472641
								20246, 2019-12-30 18:26:32.913230938
								20247, 2019-12-30 18:26:32.991049391
								20248, 2019-12-30 18:26:32.995385497
								20249, 2019-12-30 18:26:33.005647016
								20250, 2019-12-30 18:26:33.006777814
								20251, 2019-12-30 18:26:33.045713019
								20252, 2019-12-30 18:26:33.059620360
								20253, 2019-12-30 18:26:33.095619925
								20254, 2019-12-30 18:26:33.115234694
								20255, 2019-12-30 18:26:33.115364035
								20256, 2019-12-30 18:26:33.133443772
								20257, 2019-12-30 18:26:33.137815716
								20258, 2019-12-30 18:26:33.161850465
								20259, 2019-12-30 18:26:33.163700056
								20260, 2019-12-30 18:26:33.187295667
